effective_month,symbol,history_days,liquidity_30d_median,liquidity_rank
2024-03-01 00:00:00+00:00,STXUSDT,1521,43579749.341085,21.0
2024-03-01 00:00:00+00:00,ETCUSDT,1521,40087166.19805,22.0
2024-03-01 00:00:00+00:00,DOTUSDT,1291,40020612.226229995,23.0
2024-03-01 00:00:00+00:00,TRXUSDT,1521,39034175.6612145,24.0
2024-03-01 00:00:00+00:00,ICPUSDT,1025,35088997.437189996,25.0
2024-04-01 00:00:00+00:00,BTCUSDT,1552,3549655591.119013,1.0
2024-04-01 00:00:00+00:00,ETHUSDT,1552,1939643569.4811969,2.0
2024-04-01 00:00:00+00:00,SOLUSDT,1329,1099023134.7007,3.0
2024-04-01 00:00:00+00:00,BNBUSDT,1552,707167241.26155,4.0
2024-04-01 00:00:00+00:00,DOGEUSDT,1552,594098818.2417,5.0
2024-04-01 00:00:00+00:00,PEPEUSDT,332,569389627.2838689,6.0
2024-04-01 00:00:00+00:00,SHIBUSDT,1057,479091172.70746934,7.0
2024-04-01 00:00:00+00:00,XRPUSDT,1552,399994146.29465,8.0
2024-04-01 00:00:00+00:00,FLOKIUSDT,332,267000395.42708242,9.0
2024-04-01 00:00:00+00:00,ARBUSDT,375,218429758.52197498,10.0
2024-04-01 00:00:00+00:00,AVAXUSDT,1287,211145753.5539,11.0
2024-04-01 00:00:00+00:00,NEARUSDT,1265,209296291.5506,12.0
2024-04-01 00:00:00+00:00,RUNEUSDT,1305,181312676.5008,13.0
2024-04-01 00:00:00+00:00,WLDUSDT,252,180116737.86875,14.0
2024-04-01 00:00:00+00:00,FETUSDT,1552,166871739.67115,15.0
2024-04-01 00:00:00+00:00,FILUSDT,1264,142787636.200355,16.0
2024-04-01 00:00:00+00:00,ORDIUSDT,146,134417929.922765,17.0
2024-04-01 00:00:00+00:00,ADAUSDT,1552,128493294.61776501,18.0
2024-04-01 00:00:00+00:00,SUIUSDT,334,127788288.512125,19.0
2024-04-01 00:00:00+00:00,BONKUSDT,108,114591943.11314283,20.0
2024-04-01 00:00:00+00:00,LTCUSDT,1552,112150786.24459499,21.0
2024-04-01 00:00:00+00:00,LINKUSDT,1552,109303540.663995,22.0
2024-04-01 00:00:00+00:00,DOTUSDT,1322,107680044.979205,23.0
2024-04-01 00:00:00+00:00,GALAUSDT,931,101818145.37311,24.0
2024-04-01 00:00:00+00:00,APTUSDT,530,97834874.7464235,25.0
2024-05-01 00:00:00+00:00,BTCUSDT,1582,2678649022.5113654,1.0
2024-05-01 00:00:00+00:00,ETHUSDT,1582,1303427428.669362,2.0
2024-05-01 00:00:00+00:00,SOLUSDT,1359,785053617.99632,3.0
2024-05-01 00:00:00+00:00,DOGEUSDT,1582,380319127.06412,4.0
2024-05-01 00:00:00+00:00,BNBUSDT,1582,342003781.0942,5.0
2024-05-01 00:00:00+00:00,PEPEUSDT,362,306546865.54019773,6.0
2024-05-01 00:00:00+00:00,XRPUSDT,1582,244541392.5018,7.0
2024-05-01 00:00:00+00:00,SHIBUSDT,1087,165214652.62985215,8.0
2024-05-01 00:00:00+00:00,NEARUSDT,1295,118774016.7541,9.0
2024-05-01 00:00:00+00:00,ORDIUSDT,176,118093150.974175,10.0
2024-05-01 00:00:00+00:00,RUNEUSDT,1335,102342758.82455,11.0
2024-05-01 00:00:00+00:00,AVAXUSDT,1317,90019315.43965,12.0
2024-05-01 00:00:00+00:00,ARBUSDT,405,85279332.46994999,13.0
2024-05-01 00:00:00+00:00,WLDUSDT,282,80811719.54675001,14.0
2024-05-01 00:00:00+00:00,LTCUSDT,1582,78817560.26104501,15.0
2024-05-01 00:00:00+00:00,BCHUSDT,1582,78134519.0711,16.0
2024-05-01 00:00:00+00:00,FETUSDT,1582,71652714.5794,17.0
2024-05-01 00:00:00+00:00,PENDLEUSDT,303,68967044.204825,18.0
2024-05-01 00:00:00+00:00,FLOKIUSDT,362,68942277.25099964,19.0
2024-05-01 00:00:00+00:00,ADAUSDT,1582,68051522.879035,20.0
2024-05-01 00:00:00+00:00,FILUSDT,1294,60092249.836145,21.0
2024-05-01 00:00:00+00:00,OPUSDT,700,57268747.631535,22.0
2024-05-01 00:00:00+00:00,SUIUSDT,364,54611455.776535004,23.0
2024-05-01 00:00:00+00:00,LINKUSDT,1582,53166111.12885,24.0
2024-05-01 00:00:00+00:00,APTUSDT,560,46592067.3027765,25.0
2024-06-01 00:00:00+00:00,BTCUSDT,1613,1854254482.5115762,1.0
2024-06-01 00:00:00+00:00,ETHUSDT,1613,1039104507.4954901,2.0
2024-06-01 00:00:00+00:00,SOLUSDT,1390,627582638.861285,3.0
2024-06-01 00:00:00+00:00,PEPEUSDT,393,506636259.68564534,4.0
2024-06-01 00:00:00+00:00,DOGEUSDT,1613,216426434.611945,5.0
2024-06-01 00:00:00+00:00,BNBUSDT,1613,167765411.3778,6.0
2024-06-01 00:00:00+00:00,XRPUSDT,1613,159728370.4741,7.0
2024-06-01 00:00:00+00:00,SHIBUSDT,1118,140232657.88041896,8.0
2024-06-01 00:00:00+00:00,BONKUSDT,169,115809686.35632512,9.0
2024-06-01 00:00:00+00:00,WLDUSDT,313,99476598.97029999,10.0
2024-06-01 00:00:00+00:00,NEARUSDT,1326,95055257.07655,11.0
2024-06-01 00:00:00+00:00,FLOKIUSDT,393,84060521.15464377,12.0
2024-06-01 00:00:00+00:00,RUNEUSDT,1366,83064622.54315001,13.0
2024-06-01 00:00:00+00:00,ARBUSDT,436,78268430.57042,14.0
2024-06-01 00:00:00+00:00,PEOPLEUSDT,891,68186327.5888195,15.0
2024-06-01 00:00:00+00:00,AVAXUSDT,1348,57500168.0903,16.0
2024-06-01 00:00:00+00:00,TRBUSDT,1372,54991825.2853,17.0
2024-06-01 00:00:00+00:00,FETUSDT,1613,54234462.908700004,18.0
2024-06-01 00:00:00+00:00,ORDIUSDT,207,52098649.9493,19.0
2024-06-01 00:00:00+00:00,LINKUSDT,1613,51063743.770035,20.0
2024-06-01 00:00:00+00:00,JTOUSDT,177,46686990.10748,21.0
2024-06-01 00:00:00+00:00,ARUSDT,1114,46130177.963365,22.0
2024-06-01 00:00:00+00:00,OPUSDT,731,44112082.416515,23.0
2024-06-01 00:00:00+00:00,ADAUSDT,1613,39115694.947945,24.0
2024-06-01 00:00:00+00:00,SUIUSDT,395,38825564.1331,25.0
2024-07-01 00:00:00+00:00,BTCUSDT,1643,1535669845.5904663,1.0
2024-07-01 00:00:00+00:00,ETHUSDT,1643,876055033.9394851,2.0
2024-07-01 00:00:00+00:00,SOLUSDT,1420,389083506.660485,3.0
2024-07-01 00:00:00+00:00,PEPEUSDT,423,346703902.64691484,4.0
2024-07-01 00:00:00+00:00,WIFUSDT,118,154106854.8910795,5.0
2024-07-01 00:00:00+00:00,BNBUSDT,1643,145158352.49265,6.0
2024-07-01 00:00:00+00:00,XRPUSDT,1643,125154517.60084999,7.0
2024-07-01 00:00:00+00:00,PEOPLEUSDT,921,114031765.6051695,8.0
2024-07-01 00:00:00+00:00,DOGEUSDT,1643,96943726.79049,9.0
2024-07-01 00:00:00+00:00,FLOKIUSDT,423,89400836.56087914,10.0
2024-07-01 00:00:00+00:00,ORDIUSDT,237,77126529.2384,11.0
2024-07-01 00:00:00+00:00,BOMEUSDT,107,66788317.620683506,12.0
2024-07-01 00:00:00+00:00,BONKUSDT,199,65262602.913482666,13.0
2024-07-01 00:00:00+00:00,SHIBUSDT,1148,53054438.01388055,14.0
2024-07-01 00:00:00+00:00,WLDUSDT,343,49816418.15945,15.0
2024-07-01 00:00:00+00:00,AVAXUSDT,1378,46869861.17225,16.0
2024-07-01 00:00:00+00:00,ARBUSDT,466,45919784.344799995,17.0
2024-07-01 00:00:00+00:00,NEARUSDT,1356,45723812.9157,18.0
2024-07-01 00:00:00+00:00,ENAUSDT,90,43632106.28634,19.0
2024-07-01 00:00:00+00:00,FETUSDT,1643,43196460.3517,20.0
2024-07-01 00:00:00+00:00,JASMYUSDT,952,43159120.16503835,21.0
2024-07-01 00:00:00+00:00,ETHFIUSDT,105,43004029.788849995,22.0
2024-07-01 00:00:00+00:00,RUNEUSDT,1396,38090613.04145,23.0
2024-07-01 00:00:00+00:00,INJUSDT,1349,31522812.593500003,24.0
2024-07-01 00:00:00+00:00,ADAUSDT,1643,31507027.22236,25.0
2024-08-01 00:00:00+00:00,BTCUSDT,1674,1562811023.227404,1.0
2024-08-01 00:00:00+00:00,ETHUSDT,1674,841897715.048885,2.0
2024-08-01 00:00:00+00:00,SOLUSDT,1451,548378504.39663,3.0
2024-08-01 00:00:00+00:00,PEPEUSDT,454,261443417.25170416,4.0
2024-08-01 00:00:00+00:00,XRPUSDT,1674,204119055.6119,5.0
2024-08-01 00:00:00+00:00,WIFUSDT,149,165796306.46803802,6.0
2024-08-01 00:00:00+00:00,BNBUSDT,1674,115258440.37725,7.0
2024-08-01 00:00:00+00:00,DOGEUSDT,1674,93046982.96895501,8.0
2024-08-01 00:00:00+00:00,1000SATSUSDT,233,81686886.9528482,9.0
2024-08-01 00:00:00+00:00,BONKUSDT,230,74172632.74834806,10.0
2024-08-01 00:00:00+00:00,FLOKIUSDT,454,60434389.318350315,11.0
2024-08-01 00:00:00+00:00,BOMEUSDT,138,57365232.3531115,12.0
2024-08-01 00:00:00+00:00,WLDUSDT,374,56156908.5803,13.0
2024-08-01 00:00:00+00:00,AVAXUSDT,1409,55661235.58895,14.0
2024-08-01 00:00:00+00:00,SHIBUSDT,1179,54539887.02873623,15.0
2024-08-01 00:00:00+00:00,PEOPLEUSDT,952,51466675.553195,16.0
2024-08-01 00:00:00+00:00,RUNEUSDT,1427,44285762.5747,17.0
2024-08-01 00:00:00+00:00,NEARUSDT,1387,43646101.0424,18.0
2024-08-01 00:00:00+00:00,ORDIUSDT,268,41310371.62725,19.0
2024-08-01 00:00:00+00:00,ARBUSDT,497,37508895.2193,20.0
2024-08-01 00:00:00+00:00,ADAUSDT,1674,35434379.545865,21.0
2024-08-01 00:00:00+00:00,FETUSDT,1674,34580113.482999995,22.0
2024-08-01 00:00:00+00:00,ETHFIUSDT,136,34165496.10775,23.0
2024-08-01 00:00:00+00:00,TRXUSDT,1674,31168537.7536925,24.0
2024-08-01 00:00:00+00:00,LINKUSDT,1674,30567406.64988,25.0
2024-09-01 00:00:00+00:00,BTCUSDT,1705,1693996909.3009598,1.0
2024-09-01 00:00:00+00:00,ETHUSDT,1705,858951165.5689645,2.0
2024-09-01 00:00:00+00:00,SOLUSDT,1482,558602641.87978,3.0
2024-09-01 00:00:00+00:00,PEPEUSDT,485,237975294.9102164,4.0
2024-09-01 00:00:00+00:00,WIFUSDT,180,152044484.24651498,5.0
2024-09-01 00:00:00+00:00,XRPUSDT,1705,149262441.541,6.0
2024-09-01 00:00:00+00:00,BNBUSDT,1705,137662449.3132,7.0
2024-09-01 00:00:00+00:00,1000SATSUSDT,264,96687526.59386864,8.0
2024-09-01 00:00:00+00:00,DOGEUSDT,1705,62797460.20205,9.0
2024-09-01 00:00:00+00:00,SUIUSDT,487,61066274.615465,10.0
2024-09-01 00:00:00+00:00,NOTUSDT,108,60681887.56646,11.0
2024-09-01 00:00:00+00:00,FLOKIUSDT,485,51269534.2374703,12.0
2024-09-01 00:00:00+00:00,TRXUSDT,1705,49980495.413835004,13.0
2024-09-01 00:00:00+00:00,BOMEUSDT,169,49904552.675189,14.0
2024-09-01 00:00:00+00:00,AVAXUSDT,1440,44926165.359400004,15.0
2024-09-01 00:00:00+00:00,FETUSDT,1705,43650116.10465,16.0
2024-09-01 00:00:00+00:00,RUNEUSDT,1458,43622178.636250004,17.0
2024-09-01 00:00:00+00:00,NEARUSDT,1418,39015223.1911,18.0
2024-09-01 00:00:00+00:00,AAVEUSDT,1417,37191308.42002,19.0
2024-09-01 00:00:00+00:00,ORDIUSDT,299,35991248.08675,20.0
2024-09-01 00:00:00+00:00,SHIBUSDT,1210,33821705.17959621,21.0
2024-09-01 00:00:00+00:00,PEOPLEUSDT,983,32053269.8748285,22.0
2024-09-01 00:00:00+00:00,CRVUSDT,1478,31358385.415705,23.0
2024-09-01 00:00:00+00:00,ARBUSDT,528,31297084.97371,24.0
2024-09-01 00:00:00+00:00,WLDUSDT,405,29543283.0997,25.0
2024-10-01 00:00:00+00:00,BTCUSDT,1735,1501867688.6121593,1.0
2024-10-01 00:00:00+00:00,ETHUSDT,1735,647580961.3945765,2.0
2024-10-01 00:00:00+00:00,SOLUSDT,1512,378929661.37288,3.0
2024-10-01 00:00:00+00:00,PEPEUSDT,515,150188282.2959689,4.0
2024-10-01 00:00:00+00:00,BNBUSDT,1735,126360583.9866,5.0
2024-10-01 00:00:00+00:00,SUIUSDT,517,122528068.66512999,6.0
2024-10-01 00:00:00+00:00,WIFUSDT,210,114941669.14057,7.0
2024-10-01 00:00:00+00:00,XRPUSDT,1735,111767799.93270001,8.0
2024-10-01 00:00:00+00:00,FETUSDT,1735,75927708.42765,9.0
2024-10-01 00:00:00+00:00,1000SATSUSDT,294,68765045.67792575,10.0
2024-10-01 00:00:00+00:00,DOGEUSDT,1735,60478045.44951,11.0
2024-10-01 00:00:00+00:00,NEARUSDT,1448,43414154.169149995,12.0
2024-10-01 00:00:00+00:00,TRXUSDT,1735,39410316.50249,13.0
2024-10-01 00:00:00+00:00,ORDIUSDT,329,39274412.720750004,14.0
2024-10-01 00:00:00+00:00,AVAXUSDT,1470,39031208.55185,15.0
2024-10-01 00:00:00+00:00,AAVEUSDT,1447,38288552.28324,16.0
2024-10-01 00:00:00+00:00,PEOPLEUSDT,1013,38019847.139061496,17.0
2024-10-01 00:00:00+00:00,RUNEUSDT,1488,36113402.543249995,18.0
2024-10-01 00:00:00+00:00,BOMEUSDT,199,35423054.621745005,19.0
2024-10-01 00:00:00+00:00,FLOKIUSDT,515,34480093.78821543,20.0
2024-10-01 00:00:00+00:00,NOTUSDT,138,34012169.631952,21.0
2024-10-01 00:00:00+00:00,SEIUSDT,413,33402160.514645,22.0
2024-10-01 00:00:00+00:00,TAOUSDT,173,31962164.205530003,23.0
2024-10-01 00:00:00+00:00,SAGAUSDT,175,29422826.78907,24.0
2024-10-01 00:00:00+00:00,TIAUSDT,336,28883590.829690002,25.0
2024-11-01 00:00:00+00:00,BTCUSDT,1766,1618544686.6933188,1.0
2024-11-01 00:00:00+00:00,ETHUSDT,1766,696184362.8650845,2.0
2024-11-01 00:00:00+00:00,SOLUSDT,1543,478610039.06048,3.0
2024-11-01 00:00:00+00:00,PEPEUSDT,546,221798220.36631668,4.0
2024-11-01 00:00:00+00:00,SUIUSDT,548,181164557.604275,5.0
2024-11-01 00:00:00+00:00,DOGEUSDT,1766,162747066.549035,6.0
2024-11-01 00:00:00+00:00,WIFUSDT,241,158709848.80575,7.0
2024-11-01 00:00:00+00:00,BNBUSDT,1766,114239780.7856,8.0
2024-11-01 00:00:00+00:00,XRPUSDT,1766,108237102.55579999,9.0
2024-11-01 00:00:00+00:00,SHIBUSDT,1271,62732693.42748688,10.0
2024-11-01 00:00:00+00:00,WLDUSDT,466,61643780.260749996,11.0
2024-11-01 00:00:00+00:00,BOMEUSDT,230,58135486.541757,12.0
2024-11-01 00:00:00+00:00,TAOUSDT,204,56241115.329394996,13.0
2024-11-01 00:00:00+00:00,APTUSDT,744,51287742.804299995,14.0
2024-11-01 00:00:00+00:00,RUNEUSDT,1519,50881403.945099995,15.0
2024-11-01 00:00:00+00:00,SEIUSDT,444,48368735.854985,16.0
2024-11-01 00:00:00+00:00,FETUSDT,1766,47571254.447050005,17.0
2024-11-01 00:00:00+00:00,ENAUSDT,213,45667434.1257665,18.0
2024-11-01 00:00:00+00:00,PEOPLEUSDT,1044,42009758.943084,19.0
2024-11-01 00:00:00+00:00,FLOKIUSDT,546,39960481.40591735,20.0
2024-11-01 00:00:00+00:00,NEARUSDT,1479,39719820.02765,21.0
2024-11-01 00:00:00+00:00,SAGAUSDT,206,39621598.22945,22.0
2024-11-01 00:00:00+00:00,AVAXUSDT,1501,39520871.65185,23.0
2024-11-01 00:00:00+00:00,BONKUSDT,322,37348439.402354896,24.0
2024-11-01 00:00:00+00:00,TIAUSDT,367,36027447.66041,25.0
2024-12-01 00:00:00+00:00,BTCUSDT,1796,3643077586.79476,1.0
2024-12-01 00:00:00+00:00,ETHUSDT,1796,1879474700.4905338,2.0
2024-12-01 00:00:00+00:00,DOGEUSDT,1796,1461191746.43497,3.0
2024-12-01 00:00:00+00:00,SOLUSDT,1573,1133400102.5436049,4.0
2024-12-01 00:00:00+00:00,XRPUSDT,1796,845442822.70645,5.0
2024-12-01 00:00:00+00:00,PEPEUSDT,576,586604455.6178772,6.0
2024-12-01 00:00:00+00:00,BNBUSDT,1796,369536208.637005,7.0
2024-12-01 00:00:00+00:00,ADAUSDT,1796,349487223.34008,8.0
2024-12-01 00:00:00+00:00,SUIUSDT,578,311724610.24903,9.0
2024-12-01 00:00:00+00:00,SHIBUSDT,1301,221266760.97693574,10.0
2024-12-01 00:00:00+00:00,WIFUSDT,271,209631550.23858,11.0
2024-12-01 00:00:00+00:00,BONKUSDT,352,151556359.36246368,12.0
2024-12-01 00:00:00+00:00,AVAXUSDT,1531,130260678.23345,13.0
2024-12-01 00:00:00+00:00,WLDUSDT,496,123004724.689,14.0
2024-12-01 00:00:00+00:00,NEARUSDT,1509,117903136.3919,15.0
2024-12-01 00:00:00+00:00,ARBUSDT,619,108386576.66345501,16.0
2024-12-01 00:00:00+00:00,XLMUSDT,1796,102378877.23359999,17.0
2024-12-01 00:00:00+00:00,ENAUSDT,243,98442138.54569149,18.0
2024-12-01 00:00:00+00:00,FLOKIUSDT,576,95633224.80052796,19.0
2024-12-01 00:00:00+00:00,DOTUSDT,1566,95087054.117495,20.0
2024-12-01 00:00:00+00:00,FETUSDT,1796,94155470.64005,21.0
2024-12-01 00:00:00+00:00,TRXUSDT,1796,93621007.06634,22.0
2024-12-01 00:00:00+00:00,APTUSDT,774,87549063.92005,23.0
2024-12-01 00:00:00+00:00,BOMEUSDT,260,87320892.86993101,24.0
2024-12-01 00:00:00+00:00,LTCUSDT,1796,85151030.155715,25.0
2025-01-01 00:00:00+00:00,BTCUSDT,1827,2761294321.8178244,1.0
2025-01-01 00:00:00+00:00,ETHUSDT,1827,1627265152.7854176,2.0
2025-01-01 00:00:00+00:00,XRPUSDT,1827,1222195550.63665,3.0
2025-01-01 00:00:00+00:00,DOGEUSDT,1827,867645726.532635,4.0
2025-01-01 00:00:00+00:00,SOLUSDT,1604,798507426.2273049,5.0
2025-01-01 00:00:00+00:00,PEPEUSDT,607,565627089.3978305,6.0
2025-01-01 00:00:00+00:00,BNBUSDT,1827,359920653.03564,7.0
2025-01-01 00:00:00+00:00,SUIUSDT,609,337027083.100025,8.0
2025-01-01 00:00:00+00:00,TRXUSDT,1827,277263483.62645,9.0
2025-01-01 00:00:00+00:00,ADAUSDT,1827,255652428.80122,10.0
2025-01-01 00:00:00+00:00,LINKUSDT,1827,221686854.32095,11.0
2025-01-01 00:00:00+00:00,HBARUSDT,1827,218957470.5675,12.0
2025-01-01 00:00:00+00:00,ENAUSDT,274,154676482.70363498,13.0
2025-01-01 00:00:00+00:00,AVAXUSDT,1562,131260962.18349999,14.0
2025-01-01 00:00:00+00:00,SHIBUSDT,1332,127897397.44622505,15.0
2025-01-01 00:00:00+00:00,WIFUSDT,302,124369849.13874501,16.0
2025-01-01 00:00:00+00:00,AAVEUSDT,1539,120096223.87976,17.0
2025-01-01 00:00:00+00:00,NEIROUSDT,107,117302448.13247101,18.0
2025-01-01 00:00:00+00:00,UNIUSDT,1567,116616973.659915,19.0
2025-01-01 00:00:00+00:00,WLDUSDT,527,116002199.72729999,20.0
2025-01-01 00:00:00+00:00,LTCUSDT,1827,115374513.171005,21.0
2025-01-01 00:00:00+00:00,CRVUSDT,1600,106954316.14906001,22.0
2025-01-01 00:00:00+00:00,DOTUSDT,1597,104090150.71944,23.0
2025-01-01 00:00:00+00:00,XLMUSDT,1827,95339927.955,24.0
2025-01-01 00:00:00+00:00,FLOKIUSDT,607,91643875.87562117,25.0
2025-02-01 00:00:00+00:00,BTCUSDT,1858,2531041904.0783343,1.0
2025-02-01 00:00:00+00:00,ETHUSDT,1858,1501159944.6814756,2.0
2025-02-01 00:00:00+00:00,XRPUSDT,1858,863112786.25045,3.0
2025-02-01 00:00:00+00:00,SOLUSDT,1635,809725648.88375,4.0
2025-02-01 00:00:00+00:00,DOGEUSDT,1858,547630214.56962,5.0
2025-02-01 00:00:00+00:00,SUIUSDT,640,300170240.386805,6.0
2025-02-01 00:00:00+00:00,PEPEUSDT,638,293342070.74701,7.0
2025-02-01 00:00:00+00:00,ADAUSDT,1858,195828940.54396498,8.0
2025-02-01 00:00:00+00:00,BNBUSDT,1858,195408510.00949,9.0
2025-02-01 00:00:00+00:00,ENAUSDT,305,161940051.31315,10.0
2025-02-01 00:00:00+00:00,TRXUSDT,1858,159223148.26334,11.0
2025-02-01 00:00:00+00:00,LINKUSDT,1858,130708783.22694999,12.0
2025-02-01 00:00:00+00:00,HBARUSDT,1858,122525176.350065,13.0
2025-02-01 00:00:00+00:00,WIFUSDT,333,106294433.194825,14.0
2025-02-01 00:00:00+00:00,WLDUSDT,558,102712798.8509,15.0
2025-02-01 00:00:00+00:00,XLMUSDT,1858,82175811.41749999,16.0
2025-02-01 00:00:00+00:00,LTCUSDT,1858,77391164.99423,17.0
2025-02-01 00:00:00+00:00,AVAXUSDT,1593,77006848.2482,18.0
2025-02-01 00:00:00+00:00,TAOUSDT,296,74432022.692325,19.0
2025-02-01 00:00:00+00:00,AAVEUSDT,1570,67518519.06661,20.0
2025-02-01 00:00:00+00:00,RUNEUSDT,1611,67157291.40055001,21.0
2025-02-01 00:00:00+00:00,SHIBUSDT,1363,64729195.05627424,22.0
2025-02-01 00:00:00+00:00,FETUSDT,1858,62585373.361949995,23.0
2025-02-01 00:00:00+00:00,NEIROUSDT,138,61332741.81877683,24.0
2025-02-01 00:00:00+00:00,UNIUSDT,1598,54346028.881015,25.0
2025-03-01 00:00:00+00:00,BTCUSDT,1886,2131053703.202323,1.0
2025-03-01 00:00:00+00:00,ETHUSDT,1886,1660795284.275922,2.0
2025-03-01 00:00:00+00:00,SOLUSDT,1663,726139180.447715,3.0
2025-03-01 00:00:00+00:00,XRPUSDT,1886,559215386.29305,4.0
2025-03-01 00:00:00+00:00,DOGEUSDT,1886,271919031.229975,5.0
2025-03-01 00:00:00+00:00,SUIUSDT,668,265987800.632805,6.0
2025-03-01 00:00:00+00:00,BNBUSDT,1886,229184606.0144,7.0
2025-03-01 00:00:00+00:00,PEPEUSDT,666,185211350.47949034,8.0
2025-03-01 00:00:00+00:00,LTCUSDT,1886,179378183.010455,9.0
2025-03-01 00:00:00+00:00,TRXUSDT,1886,122594778.794005,10.0
2025-03-01 00:00:00+00:00,ADAUSDT,1886,121725932.47185999,11.0
2025-03-01 00:00:00+00:00,ENAUSDT,333,87261933.15125799,12.0
2025-03-01 00:00:00+00:00,LINKUSDT,1886,82286122.37325001,13.0
2025-03-01 00:00:00+00:00,WIFUSDT,361,81383855.13414499,14.0
2025-03-01 00:00:00+00:00,RUNEUSDT,1639,72399463.7739,15.0
2025-03-01 00:00:00+00:00,HBARUSDT,1886,67830666.60181001,16.0
2025-03-01 00:00:00+00:00,TAOUSDT,324,67021984.048429996,17.0
2025-03-01 00:00:00+00:00,APTUSDT,864,61266379.4059,18.0
2025-03-01 00:00:00+00:00,AVAXUSDT,1621,54573326.3769,19.0
2025-03-01 00:00:00+00:00,AAVEUSDT,1598,52484790.1686,20.0
2025-03-01 00:00:00+00:00,WLDUSDT,586,52218171.4156,21.0
2025-03-01 00:00:00+00:00,PNUTUSDT,110,47995568.789845005,22.0
2025-03-01 00:00:00+00:00,CAKEUSDT,1471,44034688.96109,23.0
2025-03-01 00:00:00+00:00,NEARUSDT,1599,42368544.867850006,24.0
2025-03-01 00:00:00+00:00,LDOUSDT,1027,41596922.808355,25.0
2025-04-01 00:00:00+00:00,BTCUSDT,1917,2076562125.6763864,1.0
2025-04-01 00:00:00+00:00,ETHUSDT,1917,888606889.2385299,2.0
2025-04-01 00:00:00+00:00,SOLUSDT,1694,468286744.13913,3.0
2025-04-01 00:00:00+00:00,XRPUSDT,1917,464127377.4732,4.0
2025-04-01 00:00:00+00:00,BNBUSDT,1917,183131228.64333,5.0
2025-04-01 00:00:00+00:00,DOGEUSDT,1917,176639223.45038497,6.0
2025-04-01 00:00:00+00:00,PEPEUSDT,697,172189569.78538746,7.0
2025-04-01 00:00:00+00:00,SUIUSDT,699,134535399.123525,8.0
2025-04-01 00:00:00+00:00,ADAUSDT,1917,134182194.29524499,9.0
2025-04-01 00:00:00+00:00,TRXUSDT,1917,99811027.95331,10.0
2025-04-01 00:00:00+00:00,ENAUSDT,364,61201508.385753006,11.0
2025-04-01 00:00:00+00:00,LTCUSDT,1917,58489245.590695,12.0
2025-04-01 00:00:00+00:00,PNUTUSDT,141,51073470.28657,13.0
2025-04-01 00:00:00+00:00,LINKUSDT,1917,50070285.42035,14.0
2025-04-01 00:00:00+00:00,AVAXUSDT,1652,49090974.48639999,15.0
2025-04-01 00:00:00+00:00,WIFUSDT,392,47522143.574300006,16.0
2025-04-01 00:00:00+00:00,HBARUSDT,1917,43820853.48791,17.0
2025-04-01 00:00:00+00:00,AUCTIONUSDT,1250,33727779.29455,18.0
2025-04-01 00:00:00+00:00,NEARUSDT,1630,33208045.38555,19.0
2025-04-01 00:00:00+00:00,AAVEUSDT,1629,32584583.04372,20.0
2025-04-01 00:00:00+00:00,RUNEUSDT,1670,31259324.57925,21.0
2025-04-01 00:00:00+00:00,CAKEUSDT,1502,30717894.886425,22.0
2025-04-01 00:00:00+00:00,TAOUSDT,355,29266163.01844,23.0
2025-04-01 00:00:00+00:00,WLDUSDT,617,27143277.8442,24.0
2025-04-01 00:00:00+00:00,DOTUSDT,1687,26333791.33759,25.0
2025-05-01 00:00:00+00:00,BTCUSDT,1947,2089319685.9972136,1.0
2025-05-01 00:00:00+00:00,ETHUSDT,1947,921906678.0659455,2.0
2025-05-01 00:00:00+00:00,SOLUSDT,1724,537101098.616045,3.0
2025-05-01 00:00:00+00:00,XRPUSDT,1947,382676775.56234,4.0
2025-05-01 00:00:00+00:00,SUIUSDT,729,203947899.60829502,5.0
2025-05-01 00:00:00+00:00,PEPEUSDT,727,147078045.57400194,6.0
2025-05-01 00:00:00+00:00,DOGEUSDT,1947,142652173.76218998,7.0
2025-05-01 00:00:00+00:00,BNBUSDT,1947,109202424.66075501,8.0
2025-05-01 00:00:00+00:00,TRXUSDT,1947,103662357.9871,9.0
2025-05-01 00:00:00+00:00,TRUMPUSDT,102,85747091.06606,10.0
2025-05-01 00:00:00+00:00,ADAUSDT,1947,79836220.25789,11.0
2025-05-01 00:00:00+00:00,AVAXUSDT,1682,44759198.43305,12.0
2025-05-01 00:00:00+00:00,LINKUSDT,1947,39590621.7535,13.0
2025-05-01 00:00:00+00:00,ENAUSDT,394,38161217.1859295,14.0
2025-05-01 00:00:00+00:00,CRVUSDT,1720,36737927.88216,15.0
2025-05-01 00:00:00+00:00,SUSDT,105,36390238.368195,16.0
2025-05-01 00:00:00+00:00,LTCUSDT,1947,36099047.33585,17.0
2025-05-01 00:00:00+00:00,WIFUSDT,422,35773153.92729,18.0
2025-05-01 00:00:00+00:00,HBARUSDT,1947,33307533.48374,19.0
2025-05-01 00:00:00+00:00,TAOUSDT,385,32793308.13967,20.0
2025-05-01 00:00:00+00:00,NEARUSDT,1660,25810024.8853,21.0
2025-05-01 00:00:00+00:00,AAVEUSDT,1659,25423137.016154997,22.0
2025-05-01 00:00:00+00:00,FETUSDT,1947,21985580.92805,23.0
2025-05-01 00:00:00+00:00,WLDUSDT,647,21817153.38165,24.0
